label,message,processed_message,token_count
0,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,"['already', 'got', 'flaky', 'parent', 'supposed', 'child', 'job', 'support', 'parent', 'ride', 'age', 'anyway', 'supposed', 'support', 'hurt', 'unintentional', 'hurt', 'nonetheless']",18
0,I'm in office now . I will call you  &lt;#&gt;  min:),"['office', 'call', 'lt', 'gt', 'min']",5
1,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,"['boltblue', 'tone', 'reply', 'poly', 'mono', 'eg', 'cha', 'cha', 'slide', 'yeah', 'slow', 'jamz', 'toxic', 'come', 'stop', 'tone', 'txt']",17
0,"Haha, that was the first person I was gonna ask","['haha', 'first', 'person', 'gon', 'na', 'ask']",6
0,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,"['back', 'good', 'journey', 'let', 'know', 'need', 'receipt', 'shall', 'tell', 'like', 'pendent']",11
0,Dunno he jus say go lido. Same time 930.,"['dunno', 'jus', 'say', 'go', 'lido', 'time']",6
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL","['sign', 'maturity', 'start', 'saying', 'big', 'thing', 'actually', 'start', 'understanding', 'small', 'thing', 'nice', 'evening', 'bslvyl']",14
0,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,"['cocksucker', 'make', 'feel', 'better', 'ipads', 'worthless', 'garbage', 'novelty', 'item', 'feel', 'bad', 'even', 'wanting', 'one']",14
0,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.","['thank', 'say', 'happy', 'onam', 'fine', 'remembered', 'met', 'insurance', 'qatar', 'insha', 'ex', 'tata', 'aig', 'joined', 'tissco', 'tayseer']",16
0,Well there's still a bit left if you guys want to tonight,"['well', 'still', 'bit', 'left', 'guy', 'want', 'tonight']",7
0,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,"['unfortunately', 'found', 'pick', 'sister', 'airport', 'evening', 'think', 'going', 'try', 'go', 'one', 'th']",12
0,Ball is moving a lot.will spin in last :)so very difficult to bat:),"['ball', 'moving', 'spin', 'last', 'difficult', 'bat']",6
1,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","['mobile', 'mths', 'update', 'latest', 'phone', 'free', 'keep', 'ur', 'number', 'get', 'extra', 'free', 'text', 'yes', 'call']",15
0,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,"['wish', 'thing', 'different', 'wonder', 'able', 'show', 'much', 'value', 'pls', 'continue', 'brisk', 'walk', 'drug', 'without', 'askin', 'please', 'find', 'thing', 'laugh', 'love', 'dearly']",21
0,That's y we haf to combine n c how lor...,"['haf', 'combine', 'n', 'c', 'lor']",5
1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","['double', 'min', 'txts', 'free', 'bluetooth', 'orange', 'available', 'sony', 'nokia', 'motorola', 'phone', 'call']",12
0,Pathaya enketa maraikara pa',"['pathaya', 'enketa', 'maraikara', 'pa']",4
0,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. ","['hey', 'chief', 'give', 'bell', 'get', 'need', 'talk', 'royal', 'visit', 'june']",10
0,How much r ü willing to pay?,"['much', 'r', 'ü', 'willing', 'pay']",5
0,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,"['woke', 'yeesh', 'late', 'fall', 'asleep', 'til', 'lt', 'gt']",8
0,Now only i reached home. . . I am very tired now. . I will come tomorro,"['reached', 'home', 'tired', 'come', 'tomorro']",5
0,Jus ans me lar. U'll noe later.,"['jus', 'an', 'lar', 'u', 'noe', 'later']",6
0,Okey dokey swashbuckling stuff what oh.,"['okey', 'dokey', 'swashbuckling', 'stuff', 'oh']",5
1,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..","['tddnewsletter', 'game', 'thedailydraw', 'dear', 'helen', 'dozen', 'free', 'game', 'great', 'prizeswith']",10
0,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,"['message', 'text', 'missing', 'sender', 'name', 'missing', 'number', 'missing', 'sent', 'date', 'missing', 'missing', 'u', 'lot', 'thats', 'everything', 'missing', 'sent', 'via']",19
0,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,"['tuition', 'hm', 'go', 'one', 'mind']",5
0,Wat's da model num of ur phone?,"['wat', 'da', 'model', 'num', 'ur', 'phone']",6
0,Otherwise had part time job na-tuition..,"['otherwise', 'part', 'time', 'job']",4
0,"Yeah we wouldn't leave for an hour at least, how's 4 sound?","['yeah', 'would', 'leave', 'hour', 'least', 'sound']",6
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,"['camera', 'awarded', 'sipix', 'digital', 'camera', 'call', 'fromm', 'landline', 'delivery', 'within', 'day']",11
0,Yupz... I've oredi booked slots 4 my weekends liao... ,"['yupz', 'oredi', 'booked', 'slot', 'weekend', 'liao']",6
0,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,"['yeah', 'got', 'v', 'apologetic', 'n', 'fallen', 'actin', 'like', 'spoilt', 'child', 'got', 'caught', 'till', 'wo', 'go', 'badly', 'cheer']",17
0,Can i get your opinion on something first?,"['get', 'opinion', 'something', 'first']",4
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U","['god', 'picked', 'flower', 'dippeditinadew', 'lovingly', 'touched', 'itwhichturnedinto', 'u', 'gifted', 'tomeandsaid', 'friend']",11
1,2/2 146tf150p,[],0
0,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,"['hey', 'almost', 'forgot', 'happy', 'babe', 'love', 'ya']",7
0,"I think your mentor is , but not 100 percent sure.","['think', 'mentor', 'percent', 'sure']",4
0,"It wont b until 2.15 as trying 2 sort house out, is that ok?","['wont', 'b', 'trying', 'sort', 'house', 'ok']",6
0,If he started searching he will get job in few days.he have great potential and talent.,"['started', 'searching', 'get', 'job', 'great', 'potential', 'talent']",7
0,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,"['pas', 'dis', 'ur', 'contact', 'n', 'see', 'wat', 'u', 'get', 'red', 'luv', 'wid', 'u', 'blue', 'u', 'put', 'smile', 'face', 'purple', 'u', 'r', 'realy', 'hot', 'pink', 'u', 'r', 'swt', 'orange', 'thnk', 'lyk', 'u', 'green', 'realy', 'wana', 'go', 'wid', 'yelow', 'wnt', 'u', 'bck', 'black', 'jealous', 'u', 'brown', 'miss', 'nw', 'plz', 'giv', 'one', 'color']",50
0,Too late. I said i have the website. I didn't i have or dont have the slippers,"['late', 'said', 'website', 'dont', 'slipper']",5
0,I sent you  &lt;#&gt;  bucks,"['sent', 'lt', 'gt', 'buck']",4
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,"['nokia', 'get', 'win', 'free', 'auction', 'take', 'part', 'send', 'nokia']",9
0,Nice.nice.how is it working?,['working'],1
0,Wife.how she knew the time of murder exactly,"['knew', 'time', 'murder', 'exactly']",4
0,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,"['night', 'worrying', 'appt', 'shame', 'missed', 'girl', 'night', 'quiz', 'popcorn', 'hair']",10
0,How much are we getting?,"['much', 'getting']",2
0,Package all your programs well,"['package', 'program', 'well']",3
0,Not..tel software name..,"['tel', 'software', 'name']",3
1,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,"['new', 'local', 'date', 'area', 'lot', 'new', 'people', 'registered', 'area', 'reply', 'date', 'start']",12
1,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,"['guaranteed', 'award', 'even', 'cashto', 'claim', 'ur', 'award', 'call', 'free', 'stop', 'getstop', 'php']",12
0, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,"['gon', 'na', 'let', 'know', 'co', 'come', 'bak', 'holiday', 'day', 'coming', 'number']",11
0,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(","['good', 'afternoon', 'babe', 'go', 'day', 'job', 'prospect', 'yet', 'miss', 'love', 'sigh']",11
0,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....","['cute', 'thought', 'friendship', 'necessary', 'share', 'every', 'secret', 'ur', 'close', 'frnd', 'watever', 'u', 'shared', 'true']",14
1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,"['know', 'u', 'u', 'know', 'send', 'chat', 'let', 'find', 'rcvd', 'ldn', 'year']",11
0,Hello which the site to download songs its urgent pls,"['hello', 'site', 'download', 'song', 'urgent', 'pls']",6
0,"No, I decided that only people who care about stuff vote and caring about stuff is for losers","['decided', 'people', 'care', 'stuff', 'vote', 'caring', 'stuff', 'loser']",8
0,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?","['know', 'dat', 'feelin', 'pete', 'wuld', 'get', 'em', 'nuther', 'place', 'nuther', 'time', 'mayb']",12
0,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,"['anyway', 'seriously', 'hit', 'back', 'otherwise', 'light', 'armand', 'always', 'shit', 'vomiting']",10
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,"['purity', 'friendship', 'two', 'smiling', 'reading', 'forwarded', 'message', 'smiling', 'seeing', 'name', 'gud', 'evng']",12
0,R u over scratching it?,"['r', 'u', 'scratching']",3
1,We currently have a message awaiting your collection. To collect your message just call 08718723815.,"['currently', 'message', 'awaiting', 'collection', 'collect', 'message', 'call']",7
0,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,"['yup', 'izzit', 'still', 'raining', 'heavily', 'co', 'e', 'mrt', 'ca', 'c', 'outside']",11
0,Ho ho - big belly laugh! See ya tomo,"['ho', 'ho', 'big', 'belly', 'laugh', 'see', 'ya', 'tomo']",8
0,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,"['call', 'check', 'life', 'begin', 'qatar', 'pls', 'pray', 'hard']",8
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,"['free', 'video', 'camera', 'phone', 'half', 'price', 'line', 'rental', 'mths', 'cross', 'ntwk', 'min', 'txts', 'call']",14
0,Don't necessarily expect it to be done before you get back though because I'm just now headin out,"['necessarily', 'expect', 'done', 'get', 'back', 'though', 'headin']",7
0,"Yes but i dont care! I need you bad, princess!","['yes', 'dont', 'care', 'need', 'bad', 'princess']",6
0,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola","['wonderful', 'okors', 'great', 'month', 'cherish', 'guy', 'wish', 'well', 'day', 'mojibiola']",10
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,"['camera', 'awarded', 'sipix', 'digital', 'camera', 'call', 'fromm', 'landline', 'delivery', 'within', 'day']",11
0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*","['babe', 'fucking', 'love', 'know', 'fuck', 'good', 'hear', 'voice', 'need', 'crave', 'ca', 'get', 'enough', 'adore', 'ahmad', 'kiss']",16
0,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,"['thk', 'em', 'find', 'wtc', 'far', 'weiyi', 'goin', 'e', 'rest', 'dunno', 'yet', 'r', 'ur', 'goin', 'dinner', 'den', 'might', 'b', 'able', 'join']",20
0,"Aight fuck it, I'll get it later","['aight', 'fuck', 'get', 'later']",4
0,Ok lor. Msg me b4 u call.,"['ok', 'lor', 'msg', 'u', 'call']",5
0,I went to ur hon lab but no one is there.,"['went', 'ur', 'hon', 'lab', 'one']",5
0,"I can't right this second, gotta hit people up first","['ca', 'right', 'second', 'got', 'ta', 'hit', 'people', 'first']",8
0,Dunno lei... I thk mum lazy to go out... I neva ask her yet...,"['dunno', 'lei', 'thk', 'mum', 'lazy', 'go', 'neva', 'ask', 'yet']",9
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us","['sent', 'jd', 'customer', 'service', 'cum', 'account', 'executive', 'ur', 'mail', 'id', 'detail', 'contact', 'u']",13
0,I want to be inside you every night...,"['want', 'inside', 'every', 'night']",4
0,Argh why the fuck is nobody in town ;_;,"['argh', 'fuck', 'nobody', 'town']",4
0,I am going to sao mu today. Will be done only at 12 ,"['going', 'sao', 'mu', 'today', 'done']",5
1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk","['get', 'ringtones', 'logo', 'game', 'question', 'info']",6
0,Do u noe wat time e place dat sells 4d closes?,"['u', 'noe', 'wat', 'time', 'e', 'place', 'dat', 'sell', 'close']",9
1,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,"['registered', 'optin', 'subscriber', 'ur', 'draw', 'gift', 'voucher', 'entered', 'receipt', 'correct', 'an', 'whats', 'bbc', 'chart']",14
0,Id onluy matters when getting on from offcampus,"['id', 'onluy', 'matter', 'getting', 'offcampus']",5
0,Are you available for soiree on June 3rd?,"['available', 'soiree', 'june']",3
1,You have 1 new message. Please call 08712400200.,"['new', 'message', 'please', 'call']",4
0,"Aight that'll work, thanks","['aight', 'work', 'thanks']",3
0,I dont understand your message.,"['dont', 'understand', 'message']",3
0,No problem. How are you doing?,['problem'],1
0,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*","['sorry', 'missed', 'babe', 'late', 'slept', 'hope', 'enjoy', 'driving', 'lesson', 'boytoy', 'miss', 'teasing', 'kiss']",13
0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,"['got', 'new', 'year', 'co', 'yetunde', 'said', 'wanted', 'surprise', 'didnt', 'see', 'money', 'returned', 'mid', 'january', 'lt', 'gt', 'day', 'return', 'period', 'ended']",20
0,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,"['aiyah', 'sorry', 'lor', 'watch', 'tv', 'watch', 'forgot', 'check', 'phone']",9
0,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?,"['forgot', 'ask', 'ü', 'smth', 'card', 'da', 'present', 'lei', 'ü', 'want', 'write', 'smth', 'sign']",13
0,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance","['happy', 'valentine', 'day', 'advance']",4
0,Detroit. The home of snow. Enjoy it.,"['detroit', 'home', 'snow', 'enjoy']",4
0,I'm going for bath will msg you next  &lt;#&gt;  min..,"['going', 'bath', 'msg', 'next', 'lt', 'gt', 'min']",7
0,Hello! Good week? Fancy a drink or something later?,"['hello', 'good', 'week', 'fancy', 'drink', 'something', 'later']",7
